index,content,token
1942,"And then on top of that, I discovered that the thing I enjoy, I just don't enjoy eating fat as much.",100
1943,So I love eating meat when you talk about low carb diets.,57
1944,"So I just discovered through that process, if someone's adding me, but just me, I just feel a lot of the things that make me feel weird about food like a little groggy or like full or just whatever.",198
1945,"The aspects of food that I don't enjoy, they're not there with meat.",68
1946,And I'm still able to enjoy company.,36
1947,"And when I eat once a day and eat meat, at least in Texas, you could still have all the mariment of, you have dinner with friends.",130
1948,"Now, I don't do the, you know, you have a very serious thing that there's health benefits that you are very serious about.",122
1949,"For me, I can still drink whiskey.",34
1950,"I'll still do the things that add a little bit of spice, spice into the thing.",78
1951,"Now, when you complete remove the spice, it does become more difficult.",71
1952,"Yeah, it's more difficult socially.",35
1953,"And Tammy seems to only be able to eat lamb, although she might be able to eat non-aged beef.",93
1954,"And that makes traveling complicated too, right?",48
1955,"Because for obvious reasons, it's like really that's all you can eat.",69
1956,"Yeah, well, say Levy.",21
1957,"And maybe that's a form of craziness, but if we can return to actually the thing you were talking about when you were thinking about a question before the lecture.",163
1958,"Yeah, let me ask you about thinking in general.",47
1959,This is something maybe that you and Jim Keller think a lot about is thinking how to think.,91
1960,How do you think through an idea?,33
1961,"Well, first of all, I think, okay, that's a really good question.",65
1962,"We tried to work that out with this essay app that my son and I have developed because if you're going to write the first question is, well, what should I write about?",167
1963,What's the name of the app?,27
1964,essay.app.,10
1965,"And well, the first question is, well, what bugs you?",53
1966,What's bugging you?,19
1967,This is such a cool thing.,26
1968,"It's like, where is my destiny?",31
1969,"Well, what bothers you?",23
1970,"Well, that's where your destiny is.",35
1971,Your destiny is to be found in what bothers you.,48
1972,Why did those things bother you?,32
1973,There's a lot of things you could be bothered by.,49
1974,"I come million things, man, but some things grip you.",53
1975,They bug you and they might make you resentful and bitter because they bug you so much.,87
1976,"Like they're your things, man.",30
1977,They've got you.,16
1978,So then I look for a question that I would like the answer to that I don't and I would really like the answer to it.,116
1979,So I don't assume I already have the answer because I would actually really like to have the answer.,100
1980,"So if I could get a better answer, great.",41
1981,And so that's the first thing and that's like a prayer.,55
1982,"It's like, okay, here's a mystery.",34
1983,I would like to delve into it further.,38
1984,"Well, so that's humility.",25
1985,"It's like, here's a mystery, which means I don't know.",54
1986,"I would like to delve into it further, which means I don't know enough already.",79
1987,And then then comes the revelation.,35
1988,"It's like, well, what's a revelation?",37
1989,"Well, if you ask yourself a question, it's a real question.",59
1990,Do you get an answer or not?,28
1991,"An answer is, well, yeah, thoughts start to appear in your head.",64
1992,"So from somewhere, that's right.",32
1993,From somewhere.,15
1994,Where do they come from?,24
1995,Do you have a sense?,20
1996,Depends on what you're aiming at.,33
1997,Depends on the question.,24
1998,"No, no, it does to some degree.",31
1999,"It depends, it depends on your intent.",38
2000,So imagine that your intent is to make things better.,53
2001,Then maybe they come from the place that's designed to make things better.,74
2002,Maybe your intent is to make things worse.,42
2003,Then they come from hell.,25
2004,"And you think, no, it really is like, you're so sure about that.",64
2005,Are you?,8
2006,Is your intent conscious?,25
2007,Like are you able to expect what it's conscious and habitual?,61
2008,Right?,6
2009,"Because as you practice something consciously, it becomes habitual.",67
2010,But it's conscious.,19
2011,"It's like, when I sit down before I do a lecture, I think, okay, what's the goal here to do the best job I can to what end?",123
2012,"Well, people are coming here not for political issues.",54
2013,They're coming here because they're trying to make their lives better.,70
2014,Okay.,5
2015,So what are we doing?,21
2016,"We're conducting a joint investigation into the nature of that, which makes life better.",88
2017,Okay.,5
2018,What's my role to do as good a job about that as possible?,58
2019,What state of mind do I have to be at?,38
2020,Am I annoyed about the theater?,31
2021,"Or am I, do I my clued in and thrilled that 4,000 people have showed up at substantial expense and trouble to come and listen to me talk?",137
2022,"And if I'm not in that state of mind, I think, well, maybe I need something to eat or maybe I need to talk to someone because that in gratitude is no place to start.",165
2023,"It's like I should be thrilled to be there, obviously.",54
2024,And so that orientation has to be there.,40
2025,"And then I, it's a conscious, all this is conscious.",52
2026,What am I serving?,18
2027,The highest good I can conceptualize.,37
2028,What is that?,13
2029,"I have some sense, but I don't know it in the final analysis, which is why the investigation is being conducted.",112
2030,Who's doing it?,15
2031,"Me, whoever I'm communing with and the audience.",48
2032,"And so I want, I try to get myself and I chase everybody away for that.",71
2033,"It's like, I have to do that by myself.",39
2034,Are you writing stuff down?,27
2035,Yes.,4
2036,"At that point, I make, I just make point notes.",47
2037,And it's usually about maybe 30 notes.,38
2038,"But then I, on stage, I never refer to them.",44
2039,And I often don't even use the structure that I laid out.,57
2040,Kind of an interesting thing.,29
2041,From where do powerful phrases come from?,41
2042,"Do you have a, do you try to encapsulate an idea into a sentence or two?",72
2043,"Well, I, when I talk, and I practice this since consciously since 1985, I try to feel and see if the words are stepping stones or foundation stones, right?",155
2044,"Is like, is this solid?",23
2045,Is this word solid?,19
2046,Is this phrase solid?,21
2047,Is this sentence solid?,23
2048,"Like, it's a real sense of fundamental foundation under each word.",66
