title,index,content,token
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",0," battle not with monsters, lest ye become a monster.",52
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1655,"And then I can tell if the words are landing and I listen is like, are they wrestling around?",93
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1656,Are they dead quiet?,20
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1657,Because you want dead quiet.,28
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1658,You're so I see that's what focus sounds like they're you're in it together then.,81
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1659,You bet.,8
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1660,"Well, and I also here's a good rule if you're learning to speak publicly.",73
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1661,I never say a word till everyone is 100% quiet.,47
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1662,"And that's it's a great way to start a talk because you're setting the frame, and if the frame is well, I'll talk while you're talking, the message is well, you can talk.",170
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1663,This is a place where everybody can talk.,41
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1664,"It's like, no, it's not.",24
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1665,This is a place where people pay to hear me talk.,49
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1666,So I'm not going to talk till everyone's listening.,51
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1667,And so then you get that stillness.,35
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1668,And then you just wait because that stillness turns into an expectation.,72
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1669,And then it comes turns into a kind of nervous expectations like what the hell is he doing?,91
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1670,It's not manipulative.,22
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1671,It's a sense of timing.,23
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1672,"It's like just when that's right, you think, okay, now it's time to start.",74
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1673,"Well, the interesting thing about that nervous expectation is from an audience perspective wearing it together.",111
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1674,Yeah.,5
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1675,"I mean, there is into that silence, there's a togetherness to it.",65
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1676,"Of course, it's the union of everyone's attention.",50
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1677,Yeah.,5
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1678,Yeah.,5
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1679,And that's a great thing.,25
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1680,"I mean, you love that at a concert when everyone, it's not silence then, but when everyone's attention is unified and everyone's moving in unison, it's like we're all worshiping the same thing.",193
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1681,Right?,6
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1682,"And that would be the point of the conversation, the point of the lecture.",74
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1683,And the worship is the direction of attention towards it.,57
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1684,"And it's union, it's communion because everyone's doing it at the same time.",76
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1685,"And so I mean, there's not much difference between lecture, theater and a church in that regard, right?",103
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1686,It's the same fundamental layout and structure.,47
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1687,"And they're very intagrally associated with one another, one really grew out of the other, the lecture theater grow out of the church.",134
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1688,So it's perfectly reasonable to be thinking about it in those terms.,68
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1689,"And so, and then okay, so after the lecture, we play a piece of music that is a piece of music that I've been producing with some musicians for a couple of books.",162
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1690,I'm going to release in the fall.,33
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1691,"Terrible books, ABC of Childhood Tragedy, they're called dark, dark books, dark and comical books, terrible books, heartbreaking illustrations.",143
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1692,We've set them to music and so we play a piece from that.,57
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1693,"And then afterwards, I usually meet about 150 people to have photographs.",73
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1694,"And so each of those is a little, is there a little sparkle of human connection?",80
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1695,"A lot, a lot.",13
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1696,"It's very intense, 10 seconds with every person you think, well, how can 10 seconds be intense?",95
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1697,"It's like, pay enough attention.",32
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1698,It gets intense real quick.,27
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1699,This is a break your heart to say goodbye so many times.,56
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1700,"It's like being in a wedding lineup, you know, at a wedding with that you want to be out.",89
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1701,And everybody's dressed up.,27
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1702,"And that's so weird, because I bought these expensive suits when I went on tour.",80
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1703,And I broke my heart because I spent so much money on them.,59
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1704,"I thought, God, that's completely unconscionable.",49
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1705,"I thought, no way, man.",23
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1706,I mean this 100%.,17
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1707,And so I'm going to dress with respect.,39
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1708,And like 60% of the audience comes in two or three piece suits.,63
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1709,They're all dressed up.,23
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1710,Then there's this line to greet me and they're all happy to see me.,67
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1711,That's not so hard to take.,27
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1712,"You know, although it is in a sense, right?",43
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1713,Because normal interactions are pretty shallow.,47
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1714,"And you think, I don't want shallow interactions.",49
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1715,"It's like, yes, you do most of the time.",40
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1716,"Yeah, it's intense.",19
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1717,Very intense.,13
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1718,And I don't know if you've had a taste of this no doubt because people recognize.,81
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1719,"I also have when a person recognizes me and they come with the love and they're often brilliant people, one of the thoughts I have to deal with, one of the dragons in my own mind is you know, thinking that I don't deserve that kind of attention.",245
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1720,"And so, well, you probably don't.",33
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1721,Right.,6
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1722,I don't.,8
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1723,So it's a burden in that I have to step up to be the kind of person that deserves that not deserves that but in part deserves that kind of attention.,149
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1724,And that's like holy shit.,26
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1725,"It's crucially important too because if someone comes up to you in an airport and they know who you are and they're brave enough to admire you or who you are attempting to be and you make a mistake, they will never forget it.",225
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1726,Yeah.,5
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1727,So it's a high stakes enterprise.,33
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1728,"And the flip side of that, especially with young people, a few words you can say can change the direction of their life one way or another.",139
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1729,And so I really have to watch this too in airports.,51
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1730,I do not like airports.,23
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1731,I do not like the creeping totalitarianism in airports.,55
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1732,They've always bothered me.,27
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1733,Yes.,4
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1734,They really bother me.,22
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1735,And I'm an unpleasant travel companion for my wife sometimes because of that.,77
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1736,Although I think we've worked that out.,39
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1737,Thank God.,10
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1738,Because a lot of traveling.,27
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1739,"But most of the security guards and and the border personnel, all those people, they know me.",93
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1740,"And as a general rule, they're positively predisposed to me.",60
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1741,And so if I'm pivish or irritable.,34
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1742,Yeah.,5
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1743,"Then well, that's not good.",27
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1744,It's not good.,14
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1745,And so that's a tight route to walk to because I do not like that creeping totalitarianism.,91
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1746,"But by the same token, you know, if you're just one of the crowd just you know, sometimes you it's good just to be one of the crowd.",132
"Jordan Peterson: Life, Death, Power, Fame, and Meaning | Lex Fridman Podcast #313",1747,And then you're a little irritable.,35
